gene_id	string_protein_id	propagate_score
NOTCH2	9606.ENSP00000256646	0.00010285934015216467
AMOTL1	9606.ENSP00000387739	6.250395234258967e-05
CSNK2A2	9606.ENSP00000262506	0.00011845921496417973
CSNK1D	9606.ENSP00000381531	0.0001471826935815452
CCDC88C	9606.ENSP00000374507	4.318947882946452e-06
WNT8A	9606.ENSP00000426653	4.511880658987915e-05
CELSR1	9606.ENSP00000262738	1.815882119307905e-05
NKD1	9606.ENSP00000268459	3.5938220966547205e-05
LRP6	9606.ENSP00000261349	0.00011361382742260782
FZD8	9606.ENSP00000363826	6.956464930697662e-05
AMOT	9606.ENSP00000361027	8.4175275441666e-05
SQSTM1	9606.ENSP00000374455	0.000259174843091986
APC	9606.ENSP00000257430	0.00014277926399694483
FZD1	9606.ENSP00000287934	7.652108624186502e-05
LRRK2	9606.ENSP00000298910	0.00014579570277310248
BAMBI	9606.ENSP00000364683	4.240826613116176e-05
CSNK1A1	9606.ENSP00000261798	0.00014239796838293913
FZD10	9606.ENSP00000229030	5.442070885897641e-05
GSK3B	9606.ENSP00000324806	0.0007343053062747007
ITCH	9606.ENSP00000499786	0.00014318955018157703
AXIN1	9606.ENSP00000262320	0.0002752008802645827
WNT5A	9606.ENSP00000264634	9.019377263584946e-05
VHL	9606.ENSP00000256474	0.00015162688295004994
CSNK2A1	9606.ENSP00000217244	0.00019634288707168026
PARD6A	9606.ENSP00000219255	4.334419727754846e-05
SENP2	9606.ENSP00000296257	2.26309039028141e-05
CSNK1E	9606.ENSP00000380044	0.0001571465966111991
PLK1	9606.ENSP00000300093	0.0008641677822925392
ARRB1	9606.ENSP00000409581	0.00021171972810732259
PRICKLE2	9606.ENSP00000492363	1.0339776855317858e-05
CUL3	9606.ENSP00000264414	0.00028084006334282906
NOTCH4	9606.ENSP00000364163	0.0001062128848846263
FZD6	9606.ENSP00000351605	6.16613594913488e-05
PRICKLE4	9606.ENSP00000404911	9.114870554893341e-06
SFRP1	9606.ENSP00000220772	5.5229120609192585e-05
DAAM1	9606.ENSP00000378557	2.8939989464889765e-05
VANGL2	9606.ENSP00000357040	4.282186641643144e-05
INVS	9606.ENSP00000262457	3.134102220774115e-05
WNT11	9606.ENSP00000325526	4.9841268941769834e-05
ADAR	9606.ENSP00000357459	4.714737015314615e-05
DAAM2	9606.ENSP00000381876	8.258103669849895e-06
FZD9	9606.ENSP00000345785	6.43897289792036e-05
APC2	9606.ENSP00000442954	8.651686931245299e-05
WNT4	9606.ENSP00000290167	5.8229455328744355e-05
SMURF1	9606.ENSP00000354621	0.00015031893194009503
LRP5	9606.ENSP00000294304	0.00012465490180339948
WNT5B	9606.ENSP00000380379	4.683635704472737e-05
RNF43	9606.ENSP00000463069	0.0003787936391030454
RPAP3	9606.ENSP00000005386	5.1774495921540815e-05
TTI2	9606.ENSP00000478396	1.570227811321371e-05
PDRG1	9606.ENSP00000202017	1.8380128786223538e-05
TELO2	9606.ENSP00000262319	7.83254333349632e-05
RUVBL1	9606.ENSP00000318297	0.00033472801376591973
PIH1D1	9606.ENSP00000262265	5.445956914985564e-05
POLR3A	9606.ENSP00000361446	7.527610060227669e-05
ASDURF	9606.ENSP00000475224	9.202939529777297e-06
PIH1D3	9606.ENSP00000441930	2.227625981321414e-05
POLR1D	9606.ENSP00000302478	4.4798841602384476e-05
MED17	9606.ENSP00000251871	0.0001541655519726847
GPN1	9606.ENSP00000264718	2.698482875207335e-05
RPAP2	9606.ENSP00000476948	4.1768275080833455e-05
ASB7	9606.ENSP00000328327	1.0555076848635985e-05
PPP1CC	9606.ENSP00000341779	0.00026417406310980476
POLR3B	9606.ENSP00000228347	8.712803036985469e-05
EFTUD2	9606.ENSP00000392094	0.00019946632360757325
URI1	9606.ENSP00000376097	2.3132511631042865e-05
INTS3	9606.ENSP00000318641	4.541745365361336e-05
POLR1A	9606.ENSP00000263857	0.0001053379155339975
POLR2J	9606.ENSP00000292614	0.00018459559067960816
POLR2F	9606.ENSP00000385725	0.00023276499418442283
TTI1	9606.ENSP00000362547	3.428493054019804e-05
RUVBL2	9606.ENSP00000473172	0.0002752866418239716
TARBP2	9606.ENSP00000266987	3.88431776633558e-05
PPP1CA	9606.ENSP00000326031	0.00023784382975107805
PIH1D2	9606.ENSP00000280350	1.0884997991361485e-05
NOP58	9606.ENSP00000264279	0.00010864811853237259
POLR3E	9606.ENSP00000299853	2.521320125589482e-05
WDR92	9606.ENSP00000295121	2.075767637017578e-05
TSC1	9606.ENSP00000298552	0.00015031537361479794
DNAAF2	9606.ENSP00000298292	2.4944038002932934e-05
GPN3	9606.ENSP00000442770	2.2729573950377902e-05
ZNHIT2	9606.ENSP00000308548	1.4817215173193791e-05
UXT	9606.ENSP00000337393	3.642224279138241e-05
PFDN2	9606.ENSP00000356989	3.801250426525913e-05
PFDN6	9606.ENSP00000378563	4.5822498948995506e-05
RPAP1	9606.ENSP00000306123	1.2764970250586846e-05
POLR2E	9606.ENSP00000478303	0.00022620736678501718
POLR2B	9606.ENSP00000370625	0.000274650703844324
POLR2L	9606.ENSP00000324124	0.00020918847519254947
POLR1C	9606.ENSP00000496044	0.00013130619089808283
SKAP2	9606.ENSP00000005587	1.2124659416641907e-05
SIRPA	9606.ENSP00000478763	4.14608265517043e-05
LCP2	9606.ENSP00000046794	9.736377548835702e-05
FYB1	9606.ENSP00000493623	2.9305774742697098e-05
LCK	9606.ENSP00000477713	0.00018087805485532535
ITGA5	9606.ENSP00000293379	0.00011602582183576906
ITGA4	9606.ENSP00000380227	0.00011176072897282488
ITGB1	9606.ENSP00000379350	0.00026716715013119785
FYN	9606.ENSP00000346671	0.0002950938446682324
PRAM1	9606.ENSP00000408342	1.395741743756237e-05
LYN	9606.ENSP00000428924	0.00022000337865689008
HOXA11	9606.ENSP00000006015	1.1531615867550234e-05
PAX2	9606.ENSP00000359319	2.884486863520318e-05
HOXA10	9606.ENSP00000283921	1.306592388917242e-05
HOXA13	9606.ENSP00000497112	3.2590993394100246e-06
FOXO1	9606.ENSP00000368880	0.0009605678068387256
PBX1	9606.ENSP00000405890	0.00013546777598882822
CX3CL1	9606.ENSP00000006053	7.446419394641387e-05
CCL13	9606.ENSP00000225844	4.508553216255254e-05
ADAM17	9606.ENSP00000309968	5.876493638377135e-05
CCL25	9606.ENSP00000375086	4.507799001875973e-05
CCL11	9606.ENSP00000302234	7.168349243899205e-05
CXCL12	9606.ENSP00000379140	0.00016968907149528815
CXCL8	9606.ENSP00000306512	0.00029873919002158203
IL10	9606.ENSP00000412237	0.0003385195795992639
CCR5	9606.ENSP00000292303	0.00015399420651742164
CCL19	9606.ENSP00000308815	6.250493335002427e-05
CCR7	9606.ENSP00000246657	0.00014161077442282577
CSF2	9606.ENSP00000296871	0.00018299592799777485
IFNG	9606.ENSP00000229135	0.0004048951977460614
CCL21	9606.ENSP00000259607	5.7185006464261596e-05
CXCL1	9606.ENSP00000379110	0.00010865412433832312
CCL5	9606.ENSP00000474412	0.0001713690543105596
CSF3	9606.ENSP00000225474	0.00018866612460825884
CD8A	9606.ENSP00000386559	0.00034991611696001137
CXCL13	9606.ENSP00000286758	6.999233154268052e-05
FGF13	9606.ENSP00000396198	8.453946659502027e-05
GNA11	9606.ENSP00000078429	0.00010179579072361526
CCL26	9606.ENSP00000378365	4.059890994850585e-05
CCL17	9606.ENSP00000219244	6.142716315337839e-05
GNAI1	9606.ENSP00000497260	0.0002470807504432268
CXCL3	9606.ENSP00000296026	5.6843139988366505e-05
FGF2	9606.ENSP00000264498	0.0002589956398876999
TGFA	9606.ENSP00000404131	0.00011541940590012619
CCL20	9606.ENSP00000351671	7.181333370258348e-05
GNB1	9606.ENSP00000367872	0.00033511268199056096
ADAM10	9606.ENSP00000260408	8.940613959219457e-05
FLT3LG	9606.ENSP00000469613	0.0002060482071478199
CSF1R	9606.ENSP00000286301	0.00017540059882797775
CCL27	9606.ENSP00000259631	4.954392950827367e-05
CXCR4	9606.ENSP00000386884	0.00023756851656222264
CD40LG	9606.ENSP00000359663	0.0001166786014051114
CXCL5	9606.ENSP00000296027	5.689723268918304e-05
IL1B	9606.ENSP00000263341	0.00047232277079006904
TNF	9606.ENSP00000398698	0.0006305880810975731
CCR10	9606.ENSP00000332504	5.074530386289634e-05
CXCR1	9606.ENSP00000295683	6.710723592442292e-05
CX3CR1	9606.ENSP00000351059	8.619146489698143e-05
IL7	9606.ENSP00000263851	0.00012962065488048393
CXCR6	9606.ENSP00000395704	6.682486457962357e-05
CCR3	9606.ENSP00000441600	7.695435824516924e-05
CD200R1	9606.ENSP00000311035	8.427617594461257e-06
CCR2	9606.ENSP00000292301	0.00010734536424921106
IL1A	9606.ENSP00000263339	0.00018919194633119986
CCL7	9606.ENSP00000367832	3.9599372289269994e-05
CD200	9606.ENSP00000420298	9.540805785060038e-06
CCR1	9606.ENSP00000296140	8.535940857017003e-05
IL2	9606.ENSP00000226730	0.0002955810152377709
CXCR3	9606.ENSP00000362795	9.57511204159607e-05
ICAM1	9606.ENSP00000264832	0.0002062936383928144
XCR1	9606.ENSP00000310405	4.752641767502889e-05
PF4	9606.ENSP00000296029	6.508755002156862e-05
CCL3	9606.ENSP00000477908	0.00017415590843810816
CCL2	9606.ENSP00000225831	0.000230255293144669
ITGAM	9606.ENSP00000496959	0.00020773786762521597
CCR8	9606.ENSP00000326432	6.37987211875307e-05
CXCL6	9606.ENSP00000226317	3.923932217014495e-05
CCL1	9606.ENSP00000225842	4.547028050326315e-05
CCL4	9606.ENSP00000482259	8.793343650525554e-05
GNG2	9606.ENSP00000334448	0.00023165692199960316
CXCR2	9606.ENSP00000319635	9.476143371825819e-05
CCR9	9606.ENSP00000350256	6.227470198642035e-05
CXCR5	9606.ENSP00000292174	9.423514460942042e-05
CXCL11	9606.ENSP00000306884	6.915701150227277e-05
CCR6	9606.ENSP00000343952	9.063840342620376e-05
IL4	9606.ENSP00000231449	0.00022864583785388003
IL6	9606.ENSP00000385675	0.0006617717599372848
CXCL2	9606.ENSP00000427279	8.416468801435269e-05
CXCL9	9606.ENSP00000354901	9.409660283058467e-05
EGF	9606.ENSP00000265171	0.0004119159008652596
IFNA2	9606.ENSP00000369554	9.965185405569783e-05
CXCL16	9606.ENSP00000293778	4.241423284498806e-05
CXCL10	9606.ENSP00000305651	0.00014683093487897738
CCL22	9606.ENSP00000219235	6.415346809333127e-05
TRAPPC6A	9606.ENSP00000006275	1.5070878523225385e-05
TRAPPC13	9606.ENSP00000409231	1.3747672852698394e-05
TRAPPC2	9606.ENSP00000392495	2.046217216924596e-05
TRAPPC1	9606.ENSP00000302783	2.4816572076128732e-05
RAB1A	9606.ENSP00000387286	0.00011778287746482512
TRAPPC4	9606.ENSP00000436005	2.5613348114062418e-05
RAB1B	9606.ENSP00000310226	5.6383989198411495e-05
NA	9606.ENSP00000485615	9.490935628665695e-06
TRAPPC3L	9606.ENSP00000357591	1.5102639946604679e-05
TRAPPC5	9606.ENSP00000470262	2.221172532625114e-05
TRAPPC8	9606.ENSP00000283351	1.8181379548198772e-05
TRAPPC12	9606.ENSP00000324318	1.4824276562008802e-05
TRAPPC10	9606.ENSP00000291574	1.927995480447094e-05
TRAPPC11	9606.ENSP00000335371	1.6173878482900416e-05
TRAPPC2L	9606.ENSP00000457728	1.8703412452236092e-05
TRAPPC6B	9606.ENSP00000330289	1.8365954397486647e-05
TRAPPC2B	9606.ENSP00000469888	1.256795119362954e-05
TRAPPC9	9606.ENSP00000373979	2.015922661023856e-05
TRAPPC3	9606.ENSP00000480332	3.2054386599671074e-05
SPATA20	9606.ENSP00000006658	3.023627008730816e-06
TYMS	9606.ENSP00000315644	0.00031476909363185044
HMBS	9606.ENSP00000498786	2.3926423318160034e-05
TSR3	9606.ENSP00000007390	3.7369848762516384e-06
TRMT12	9606.ENSP00000329858	5.952788160442803e-06
METTL6	9606.ENSP00000407613	1.7479145804154912e-06
TSR1	9606.ENSP00000301364	8.333134336368809e-05
DTWD2	9606.ENSP00000425048	1.2147814283683934e-06
DTWD1	9606.ENSP00000251250	1.2147814283683934e-06
EMG1	9606.ENSP00000470560	6.233079889225546e-05
TSR2	9606.ENSP00000364293	1.5759695436687352e-05
OSBPL7	9606.ENSP00000007414	9.580034320575848e-07
VAPA	9606.ENSP00000345656	4.2691386415104316e-05
YBX2	9606.ENSP00000007699	4.544951795060201e-06
NOBOX	9606.ENSP00000419457	1.720522075930209e-05
FIGLA	9606.ENSP00000333097	2.0943315536270583e-05
LHX8	9606.ENSP00000294638	1.1846970171632104e-05
SOHLH1	9606.ENSP00000404438	8.759029709029021e-06
KRT33A	9606.ENSP00000007735	3.403596982512476e-06
KRT33B	9606.ENSP00000251646	1.3180088200815066e-05
KRT34	9606.ENSP00000377570	5.539726610925107e-06
KRT31	9606.ENSP00000251645	2.3608534332219045e-06
TFAP2D	9606.ENSP00000008391	1.6250211893739746e-05
TFAP2B	9606.ENSP00000377265	3.335798755094461e-05
TFAP2A	9606.ENSP00000501092	0.0004903793947509372
CRY1	9606.ENSP00000008527	8.171930557810127e-05
PRH2	9606.ENSP00000379682	2.520140728836309e-05
BTRC	9606.ENSP00000359206	0.0003796346890664738
PRH1	9606.ENSP00000479168	2.0112480241516997e-05
NPAS2	9606.ENSP00000338283	5.432649641894701e-05
RORC	9606.ENSP00000327025	8.027611295239989e-05
BHLHE40	9606.ENSP00000256495	5.74077475174487e-05
NFIL3	9606.ENSP00000297689	5.9869087816453937e-05
CRY2	9606.ENSP00000478187	8.570061213555906e-05
ABCC2	9606.ENSP00000497274	2.437988144038111e-05
CLOCK	9606.ENSP00000426983	9.091688912682636e-05
TEF	9606.ENSP00000266304	1.4871596887445339e-05
NR1D1	9606.ENSP00000246672	4.716416087694237e-05
TIMELESS	9606.ENSP00000450607	0.00024006290102670104
ARNTL	9606.ENSP00000384517	0.00011388742889462136
SKP1	9606.ENSP00000231487	0.0011478572369559004
FBXL3	9606.ENSP00000347834	3.1788589924951256e-05
ARNTL2	9606.ENSP00000266503	2.9572058321232637e-05
TPTEP2-CSNK1E	9606.ENSP00000383067	2.0143708503530943e-05
CUL1	9606.ENSP00000326804	0.0011335707843824067
RORB	9606.ENSP00000366093	3.195764291436012e-05
PER1	9606.ENSP00000314420	5.203961739085371e-05
PER2	9606.ENSP00000254657	0.00011333697916469934
BHLHE41	9606.ENSP00000242728	3.857993648384017e-05
RORA	9606.ENSP00000261523	7.300289036255893e-05
PER3	9606.ENSP00000482093	6.396239465731877e-05
NR1D2	9606.ENSP00000310006	3.075483710906995e-05
VIPR2	9606.ENSP00000262178	2.375378784084638e-05
DET1	9606.ENSP00000456340	0.00017756868761150446
PGLYRP1	9606.ENSP00000008938	1.0526061531948747e-05
CTSG	9606.ENSP00000216336	3.684878907863843e-05
NOD1	9606.ENSP00000222823	7.064893239291095e-05
BPI	9606.ENSP00000262865	1.6137570593171566e-05
TREM1	9606.ENSP00000244709	1.2018956754751614e-05
DEFA4	9606.ENSP00000297435	2.0296019030950552e-05
NOD2	9606.ENSP00000300589	8.726626560675289e-05
MMP8	9606.ENSP00000236826	2.0657447621815152e-05
LTF	9606.ENSP00000231751	7.311605985792013e-05
CAMP	9606.ENSP00000296435	5.6634710900375215e-05
STARD3NL	9606.ENSP00000009041	6.773672229251605e-06
STARD3	9606.ENSP00000337446	2.249804845454097e-05
VAPB	9606.ENSP00000417175	6.800336530652658e-05
NPC2	9606.ENSP00000451206	8.370293998665217e-06
MOSPD2	9606.ENSP00000369860	7.522474101452215e-06
NPC1	9606.ENSP00000269228	1.9319501296459146e-05
STAR	9606.ENSP00000276449	3.9564545445916165e-05
CAMK1G	9606.ENSP00000009105	1.3863658266599538e-05
NOS3	9606.ENSP00000297494	0.00011088414610082441
KCNN2	9606.ENSP00000264773	2.7380982858084967e-05
ATF1	9606.ENSP00000262053	4.7729409017246074e-05
CREB1	9606.ENSP00000387699	0.0005097583613200053
CALM2	9606.ENSP00000499797	9.214664436226662e-05
CD74	9606.ENSP00000009530	0.00015695062722153645
RPL30	9606.ENSP00000428085	0.0001429655709069062
RPS17	9606.ENSP00000498019	0.00015142236068079007
ROS1	9606.ENSP00000357494	2.3594881928502783e-05
EIF5A2	9606.ENSP00000295822	6.422529746278024e-05
MRPL36	9606.ENSP00000423399	0.00011131044578131519
SEC61A1	9606.ENSP00000243253	0.00011591841434455465
HLA-DPB1	9606.ENSP00000408146	2.7668187375462033e-05
RSAD1	9606.ENSP00000258955	9.021876497032664e-05
POLR2C	9606.ENSP00000219252	0.0002797698195512105
RPL4	9606.ENSP00000311430	0.00020357993434702457
UTP6	9606.ENSP00000261708	7.607677736596252e-05
RPS4X	9606.ENSP00000362744	0.00014351881433847394
RPS7	9606.ENSP00000495273	0.00017698054675786183
RPLP1	9606.ENSP00000346037	8.697013487136099e-05
HLA-DQB1	9606.ENSP00000364080	3.932498324690179e-05
HLA-F	9606.ENSP00000259951	4.7211549527208276e-05
RPS5	9606.ENSP00000472985	0.00017815757013787137
HLA-DOA	9606.ENSP00000229829	3.252371369974567e-05
RPL26L1	9606.ENSP00000428223	0.00011167279655374935
DCAF13	9606.ENSP00000297579	0.00017828178247118168
MRPL33	9606.ENSP00000296102	9.541196295452132e-05
NA	9606.ENSP00000449544	4.1439470393805167e-05
NOP56	9606.ENSP00000370589	0.00011831468119870368
RPS28	9606.ENSP00000472469	0.00016455311091241964
RPS25	9606.ENSP00000435096	0.00015117869542863638
QARS1	9606.ENSP00000307567	7.27560676956174e-05
MED1	9606.ENSP00000300651	0.00043894281377480736
HEATR1	9606.ENSP00000355541	6.812037048911608e-05
CD44	9606.ENSP00000398632	0.0004164124641593772
UTP4	9606.ENSP00000327179	7.30400868278989e-05
RPL10A	9606.ENSP00000363018	0.00011892181599133708
HLA-DQA2	9606.ENSP00000364076	2.596052141062588e-05
MRPL12	9606.ENSP00000333837	9.50184789844281e-05
MRPL21	9606.ENSP00000354580	9.56655740273666e-05
RPL8	9606.ENSP00000262584	0.00016615009752744115
TEX48	9606.ENSP00000490263	7.450866867325428e-05
RPS20	9606.ENSP00000429374	0.00018961605620749274
MRPS9	9606.ENSP00000258455	0.00011271412279964291
CTSS	9606.ENSP00000357981	6.908131788662512e-05
RPL23A	9606.ENSP00000389103	0.00018592528355583103
RPL17	9606.ENSP00000463842	0.0001322804751878326
HLA-DQB2	9606.ENSP00000396330	1.1744307342930856e-05
RPS8	9606.ENSP00000379888	0.00016597949913484735
PDF	9606.ENSP00000288022	3.0058299299492538e-05
MRPL17	9606.ENSP00000288937	0.00012708933905640973
RPL22L1	9606.ENSP00000346080	7.330057839160006e-05
RPS15	9606.ENSP00000466010	0.0001862192039809958
RPS2	9606.ENSP00000341885	0.00020415677256494254
CCDC105	9606.ENSP00000292574	9.294098080969468e-05
EIF1B	9606.ENSP00000232905	3.236474063917463e-05
RPL24	9606.ENSP00000377640	0.00011921868475406954
RPS10-NUDT3	9606.ENSP00000492441	8.799883693113545e-05
RPL37A	9606.ENSP00000418082	0.00012355658038587435
MRPS6	9606.ENSP00000382250	0.00011574945797523264
RPS6	9606.ENSP00000369757	0.0002665836846437106
RPL26	9606.ENSP00000463784	0.00015629470466564711
WDR75	9606.ENSP00000314193	6.67349310407831e-05
UTP15	9606.ENSP00000296792	6.043317719700512e-05
EIF5	9606.ENSP00000216554	6.0322931337743745e-05
NSA2	9606.ENSP00000483484	8.848376583363864e-05
LGMN	9606.ENSP00000376911	1.620371420436692e-05
NA	9606.ENSP00000454786	9.229436078066318e-05
TUFM	9606.ENSP00000322439	0.0001336384673472949
RPS24	9606.ENSP00000414321	0.0001591011489870269
RPL11	9606.ENSP00000496250	0.0005439497534707773
RPS27L	9606.ENSP00000331019	9.61717401439295e-05
MRPS12	9606.ENSP00000384952	0.00015196588825007833
ISG15	9606.ENSP00000496832	0.0001357050801969788
MRPL11	9606.ENSP00000308897	0.0001003678681373222
EEF1B2	9606.ENSP00000376055	8.833509743012723e-05
RPS21	9606.ENSP00000345957	0.00013318420332867514
RPL9	9606.ENSP00000494697	0.00015448897652669007
RPL18	9606.ENSP00000447001	0.00014045447187969453
HLA-DMA	9606.ENSP00000363976	3.616574062058016e-05
RPL7	9606.ENSP00000339795	0.00014517397890758142
IMP3	9606.ENSP00000326981	0.00014824206293145113
NOC4L	9606.ENSP00000328854	7.118559155497402e-05
EIF3A	9606.ENSP00000358140	5.053437375411846e-05
ITGB2	9606.ENSP00000380948	0.0002035994609083183
MRPL32	9606.ENSP00000223324	9.804781985541798e-05
RPL13	9606.ENSP00000307889	0.00013209436139189685
MIF	9606.ENSP00000215754	3.0854802826482444e-05
RPL6	9606.ENSP00000403172	0.00014790378088169178
MRPL2	9606.ENSP00000373404	0.0001111429737160738
AKNAD1	9606.ENSP00000359018	6.047306129994571e-05
MRPL4	9606.ENSP00000306902	0.00013039050467041332
MRPL13	9606.ENSP00000306548	0.00013432489269866397
RPL36	9606.ENSP00000464342	0.0001253307060422333
RPL27A	9606.ENSP00000346015	0.00011027418348144581
HLA-DQA1	9606.ENSP00000339398	4.217104220760785e-05
RPS10	9606.ENSP00000481646	0.0001133217561036647
MRTO4	9606.ENSP00000364320	0.0001745623981769771
RPS4Y2	9606.ENSP00000486252	8.814635461097208e-05
HLA-DRB1	9606.ENSP00000353099	6.739535046941445e-05
RPL7A	9606.ENSP00000361076	0.00013426742774879275
RPL23	9606.ENSP00000420311	0.0002074410886293955
RPL7L1	9606.ENSP00000418221	9.844263585189864e-05
RPS19	9606.ENSP00000470972	0.00017391140102572395
CXorf66	9606.ENSP00000359571	7.998479903344587e-05
MRPS16	9606.ENSP00000362036	0.00012025728788316751
RPP38	9606.ENSP00000478982	8.750992737763998e-05
RACK1	9606.ENSP00000426909	0.00021468832623997754
RPL15	9606.ENSP00000309334	0.00014076451929488886
MRPL49	9606.ENSP00000279242	6.8817838542924e-05
RPL35	9606.ENSP00000259469	0.0001581409795780833
RPSA	9606.ENSP00000389351	0.00015904260802533695
RPS12	9606.ENSP00000230050	0.00013368473250556642
RPL19	9606.ENSP00000225430	0.00014888339112543552
RPS16	9606.ENSP00000367806	0.00018928696023387483
WDR31	9606.ENSP00000363308	7.549026064696988e-05
RPL5	9606.ENSP00000359345	0.0002183379803642987
RPL34	9606.ENSP00000378163	0.00012474029496840723
RSL1D1	9606.ENSP00000460871	8.784225664728753e-05
RPS18	9606.ENSP00000393241	0.00022288589005987357
SIL1	9606.ENSP00000265195	6.834760936116087e-05
BYSL	9606.ENSP00000230340	0.00011145315823293735
RPL10	9606.ENSP00000413436	0.00011285397701251852
NGDN	9606.ENSP00000386134	7.124112255460067e-05
MRPL3	9606.ENSP00000264995	0.00014130409857666915
HABP4	9606.ENSP00000364398	6.593687442596253e-05
WDR46	9606.ENSP00000363746	8.097628309979302e-05
SERBP1	9606.ENSP00000360034	8.033775519479186e-05
KRR1	9606.ENSP00000229214	8.9688928466241e-05
MRRF	9606.ENSP00000343867	7.258166227165053e-05
RPL12	9606.ENSP00000354739	0.00011356815392222195
CTSB	9606.ENSP00000345672	6.430802927267782e-05
SNU13	9606.ENSP00000383949	0.00013758192812398526
RPLP2	9606.ENSP00000431240	8.14367512168447e-05
RPS15A	9606.ENSP00000318646	0.00013005111867899185
RCL1	9606.ENSP00000371169	5.8527803796142666e-05
PPP1R26	9606.ENSP00000349274	6.847754878754364e-05
RRP7A	9606.ENSP00000321449	6.147501275159572e-05
IFI35	9606.ENSP00000395590	0.00012069379607412518
MRPS5	9606.ENSP00000272418	0.00013702638914956655
RPS9	9606.ENSP00000375632	0.00020299314612285874
HMGN4	9606.ENSP00000366798	6.986375679429351e-05
ATP5F1A	9606.ENSP00000381736	0.00015030978134546015
MRPS35	9606.ENSP00000081029	6.742958656802727e-05
ARL6IP1	9606.ENSP00000306788	7.179135073178296e-05
RPL38	9606.ENSP00000309830	0.00012484204474938338
EIF1	9606.ENSP00000419449	4.820147564616285e-05
RPL39	9606.ENSP00000355315	9.741615530785179e-05
RPL13A	9606.ENSP00000375730	0.00015653432969458885
RPL10L	9606.ENSP00000298283	9.505143757345071e-05
RPL17-C18orf32	9606.ENSP00000463379	0.0001115242564467104
EPRS1	9606.ENSP00000355890	0.00014152604381831367
APP	9606.ENSP00000284981	0.0003775376876955082
MRPL1	9606.ENSP00000315017	9.780990170514839e-05
RPS23	9606.ENSP00000296674	0.00018135787020049108
